monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WN_FC2009241649;2009-03-16 09:09;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WN_FC2009242245;2009-03-31 09:47;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2009243339;2009-04-03 09:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WN_FC2009244108;2009-04-14 08:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;241.0;mS/m
WN_FC2009244871;2009-04-22 09:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;73.0;mS/m
WN_FC2009245351;2009-04-28 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;276.0;mS/m
WN_FC2009245757;2009-05-06 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WN_FC2009247004;2009-05-19 12:34;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WN_FC2009247173;2009-05-20 10:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WN_FC2009247590;2009-05-26 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;121.0;mS/m
WN_FC2009248587;2009-06-03 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WN_FC2009249565;2009-06-15 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;238.0;mS/m
WN_FC2009249703;2009-06-17 08:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WN_FC2009250185;2009-06-23 09:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;121.0;mS/m
WN_FC2009251188;2009-07-02 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WN_FC2009253024;2009-07-21 10:21;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;125.0;mS/m
WN_FC2009253149;2009-07-22 09:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WN_FC2009253587;2009-07-27 09:14;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;240.0;mS/m
WN_FC2009255317;2009-08-11 09:02;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WN_FC2009255918;2009-08-18 10:59;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;127.0;mS/m
WN_FC2009256053;2009-08-19 11:02;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WN_FC2009256535;2009-08-27 10:09;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;253.0;mS/m
WN_FC2009258363;2009-09-10 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WN_FC2009258898;2009-09-15 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;135.0;mS/m
WN_FC2009259643;2009-09-21 09:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WN_FC2009260076;2009-09-24 08:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;80.0;mS/m
WN_FC2009261300;2009-10-07 08:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;80.0;mS/m
WN_FC2009261662;2009-10-12 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WN_FC2009261714;2009-10-13 09:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WN_FC2009262281;2009-10-19 08:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;255.0;mS/m
WN_FC2009262474;2009-10-22 08:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WN_FC2009262857;2009-10-26 09:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WN_FC2009262860;2009-10-26 09:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WN_FC2009263300;2009-11-02 08:27;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;256.0;mS/m
WN_FC2009263522;2009-11-05 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WN_FC2009264076;2009-11-09 09:19;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WN_FC2009264084;2009-11-10 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;136.0;mS/m
WN_FC2009264741;2009-11-16 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;255.0;mS/m
WN_FC2009265459;2009-11-23 08:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WN_FC2009265383;2009-11-25 08:32;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;252.0;mS/m
WN_FC2009265380;2009-11-30 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WN_FC2009266114;2009-11-30 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WN_FC2009266352;2009-12-03 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WN_FC2009266845;2009-12-07 09:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;245.0;mS/m
WN_FC2009266920;2009-12-08 10:26;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;134.0;mS/m
WN_FC2009267570;2009-12-14 08:57;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;252.0;mS/m
WN_FC2009268112;2009-12-16 09:01;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;253.0;mS/m
WN_FC2009268692;2009-12-28 09:42;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WN_FC2010271239;2010-02-08 12:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;339.0;mS/m
WN_FC2010271252;2010-02-08 14:31;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WN_FC2010271416;2010-02-09 09:47;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WN_FC2010273313;2010-03-01 09:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WN_FC2010273493;2010-03-04 11:48;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;319.0;mS/m
WN_FC2010273508;2010-03-04 13:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;122.0;mS/m
WN_FC2010274012;2010-03-08 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
WN_FC2010274054;2010-03-10 09:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;83.0;mS/m
WN_FC2010274207;2010-03-12 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WN_FC2010274208;2010-03-12 10:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;54.0;mS/m
WN_FC2010275015;2010-03-15 08:19;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
WN_FC2010275013;2010-03-15 09:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WN_FC2010275475;2010-03-22 08:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
WN_FC2010272158;2010-03-25 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;130.0;mS/m
WN_FC2010276055;2010-03-29 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;252.0;mS/m
WN_FC2010276593;2010-04-01 09:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;558.0;mS/m
WN_FC2010276606;2010-04-01 11:53;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;131.0;mS/m
WN_FC2010276679;2010-04-06 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2010276881;2010-04-08 07:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WN_FC2010276921;2010-04-08 08:53;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;90.0;mS/m
WN_FC2010276922;2010-04-08 09:01;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;62.0;mS/m
WN_FC2010277293;2010-04-12 08:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;245.0;mS/m
WN_FC2010277238;2010-04-12 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;128.0;mS/m
WN_FC2010277948;2010-04-19 08:48;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;24.0;mS/m
WN_FC2010277240;2010-04-26 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;248.0;mS/m
WN_FC2010278549;2010-04-26 09:43;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WN_FC2010278552;2010-04-26 11:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WN_FC2010279339;2010-05-03 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
WN_FC2010279513;2010-05-06 08:33;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;96.0;mS/m
WN_FC2010279514;2010-05-06 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;62.0;mS/m
WN_FC2010278724;2010-05-06 10:13;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;365.0;mS/m
WN_FC2010278737;2010-05-06 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;132.0;mS/m
WN_FC2010279941;2010-05-10 08:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WN_FC2010279933;2010-05-10 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WN_FC2010280404;2010-05-12 00:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;130.0;mS/m
WN_FC2010279537;2010-05-12 10:24;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WN_FC2010280427;2010-05-17 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WN_FC2010280442;2010-05-17 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WN_FC2010281457;2010-05-25 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;249.0;mS/m
WN_FC2010281845;2010-05-31 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WN_FC2010282246;2010-06-03 08:24;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WN_FC2010282230;2010-06-04 07:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;220.0;mS/m
WN_FC2010282243;2010-06-04 09:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;122.0;mS/m
WN_FC2010282547;2010-06-07 09:19;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WN_FC2010282540;2010-06-07 12:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;123.0;mS/m
WN_FC2010282807;2010-06-09 10:32;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WN_FC2010282839;2010-06-11 13:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;59.0;mS/m
WN_FC2010282994;2010-06-14 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;245.0;mS/m
WN_FC2010283074;2010-06-14 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WN_FC2010283075;2010-06-14 08:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;73.0;mS/m
WN_FC2010283009;2010-06-21 09:09;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WN_FC2010284435;2010-06-28 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WN_FC2010284715;2010-07-01 07:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;443.0;mS/m
WN_FC2010284728;2010-07-01 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;161.0;mS/m
WN_FC2010284977;2010-07-05 08:33;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;249.0;mS/m
WN_FC2010284970;2010-07-05 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WN_FC2010285371;2010-07-07 09:09;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WN_FC2010285326;2010-07-08 09:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WN_FC2010285782;2010-07-12 08:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WN_FC2010285533;2010-07-13 11:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;40.0;mS/m
WN_FC2010285750;2010-07-15 09:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;185.0;mS/m
WN_FC2010285751;2010-07-15 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WN_FC2010287029;2010-07-19 08:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;253.0;mS/m
WN_FC2010286862;2010-07-26 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WN_FC2010287775;2010-08-02 08:41;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WN_FC2010287767;2010-08-02 11:48;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;138.0;mS/m
WN_FC2010288230;2010-08-06 10:43;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;116.0;mS/m
WN_FC2010288214;2010-08-06 12:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;386.0;mS/m
WN_FC2010288400;2010-08-09 08:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;249.0;mS/m
WN_FC2010288632;2010-08-12 08:57;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WN_FC2010288691;2010-08-12 12:41;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;48.0;mS/m
WN_FC2010288659;2010-08-13 10:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;283.0;mS/m
WN_FC2010289311;2010-08-16 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;294.0;mS/m
WN_FC2010289187;2010-08-19 08:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;173.0;mS/m
WN_FC2010289188;2010-08-19 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WN_FC2010289904;2010-08-23 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
WN_FC2010290375;2010-08-30 09:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;245.0;mS/m
WN_FC2010290666;2010-09-03 08:21;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WN_FC2010291064;2010-09-06 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2010291274;2010-09-09 10:31;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;46.0;mS/m
WN_FC2010290663;2010-09-10 10:43;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WN_FC2010290650;2010-09-10 11:57;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;299.0;mS/m
WN_FC2010291639;2010-09-13 08:34;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2010291624;2010-09-13 10:03;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WN_FC2010291652;2010-09-13 11:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;130.0;mS/m
WN_FC2010291792;2010-09-16 09:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WN_FC2010291793;2010-09-16 10:47;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;61.0;mS/m
WN_FC2010292648;2010-09-20 09:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2010292794;2010-09-21 11:14;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WN_FC2010293170;2010-09-27 08:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;253.0;mS/m
WN_FC2010293675;2010-10-04 09:47;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2010293711;2010-10-05 10:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;134.0;mS/m
WN_FC2010293721;2010-10-06 08:33;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WN_FC2010293722;2010-10-06 08:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;64.0;mS/m
WN_FC2010293772;2010-10-07 08:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;87.0;mS/m
WN_FC2010293826;2010-10-07 10:31;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;99.0;mS/m
WN_FC2010293813;2010-10-07 11:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;304.0;mS/m
WN_FC2010294631;2010-10-11 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;241.0;mS/m
WN_FC2010294616;2010-10-18 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2010295646;2010-10-25 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2010295809;2010-10-27 12:01;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WN_FC2010296121;2010-11-01 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;245.0;mS/m
WN_FC2010296238;2010-11-01 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;132.0;mS/m
WN_FC2010296160;2010-11-02 09:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WN_FC2010296161;2010-11-02 09:46;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;62.0;mS/m
WN_FC2010296242;2010-11-03 08:43;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;90.0;mS/m
WN_FC2010296359;2010-11-03 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;97.0;mS/m
WN_FC2010296343;2010-11-03 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;393.0;mS/m
WN_FC2010297162;2010-11-08 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WN_FC2010297595;2010-11-15 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2010298275;2010-11-22 08:33;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;245.0;mS/m
WN_FC2010298397;2010-11-25 11:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WN_FC2010298790;2010-11-29 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;249.0;mS/m
WN_FC2010299217;2010-12-01 12:24;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;461.0;mS/m
WN_FC2010299155;2010-12-13 08:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WN_FC2011302037;2011-01-05 08:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WN_FC2011301967;2011-01-06 12:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;317.0;mS/m
WN_FC2011302265;2011-01-10 09:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WN_FC2011302481;2011-01-11 09:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;104.0;mS/m
WN_FC2011302973;2011-01-17 07:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2011302971;2011-01-17 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;125.0;mS/m
WN_FC2011301961;2011-01-19 12:14;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WN_FC2011303524;2011-01-24 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2011302266;2011-01-24 11:42;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;50.0;mS/m
WN_FC2011303879;2011-01-31 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;248.0;mS/m
WN_FC2011303993;2011-01-31 12:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;283.0;mS/m
WN_FC2011304017;2011-02-02 08:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WN_FC2011304167;2011-02-02 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WN_FC2011304168;2011-02-02 10:07;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;60.0;mS/m
WN_FC2011304243;2011-02-03 09:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WN_FC2011304805;2011-02-07 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2011303870;2011-02-07 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;122.0;mS/m
WN_FC2011305001;2011-02-10 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;105.0;mS/m
WN_FC2011305325;2011-02-14 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2011305886;2011-02-21 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;240.0;mS/m
WN_FC2011305909;2011-02-28 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
WN_FC2011306581;2011-03-02 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;122.0;mS/m
WN_FC2011306596;2011-03-02 12:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;343.0;mS/m
WN_FC2011307032;2011-03-07 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;241.0;mS/m
WN_FC2011306654;2011-03-07 11:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WN_FC2011307265;2011-03-10 10:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;98.0;mS/m
WN_FC2011307166;2011-03-10 11:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;63.0;mS/m
WN_FC2011307165;2011-03-10 11:26;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WN_FC2011307449;2011-03-14 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;234.0;mS/m
WN_FC2011307448;2011-03-14 10:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;124.0;mS/m
WN_FC2011308165;2011-03-21 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2011308756;2011-03-28 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;240.0;mS/m
WN_FC2011309084;2011-04-04 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WN_FC2011309764;2011-04-05 08:32;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;132.0;mS/m
WN_FC2011309296;2011-04-06 11:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;606.0;mS/m
WN_FC2011309648;2011-04-08 08:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;90.0;mS/m
WN_FC2011309922;2011-04-11 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2011309892;2011-04-11 10:11;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;116.0;mS/m
WN_FC2011309929;2011-04-11 11:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;125.0;mS/m
WN_FC2011310440;2011-04-14 08:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WN_FC2011310441;2011-04-14 08:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WN_FC2011310844;2011-04-18 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;238.0;mS/m
WN_FC2011311436;2011-04-26 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WN_FC2011311827;2011-05-02 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WN_FC2011312172;2011-05-04 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;143.0;mS/m
WN_FC2011312347;2011-05-06 08:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WN_FC2011312344;2011-05-06 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;678.0;mS/m
WN_FC2011312635;2011-05-09 08:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;240.0;mS/m
WN_FC2011312574;2011-05-09 11:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;122.0;mS/m
WN_FC2011312935;2011-05-12 09:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;126.0;mS/m
WN_FC2011312936;2011-05-12 09:44;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WN_FC2011313264;2011-05-16 09:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;62.0;mS/m
WN_FC2011313275;2011-05-16 10:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;241.0;mS/m
WN_FC2011314274;2011-05-23 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2011315046;2011-06-01 08:06;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;90.0;mS/m
WN_FC2011314814;2011-06-01 10:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;143.0;mS/m
WN_FC2011315160;2011-06-06 08:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2011315158;2011-06-06 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WN_FC2011315438;2011-06-08 12:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;831.0;mS/m
WN_FC2011316052;2011-06-14 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WN_FC2011316359;2011-06-17 09:14;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;99.0;mS/m
WN_FC2011316358;2011-06-17 09:21;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;219.0;mS/m
WN_FC2011316615;2011-06-20 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;248.0;mS/m
WN_FC2011316830;2011-06-22 09:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;80.0;mS/m
WN_FC2011317322;2011-06-27 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;262.0;mS/m
WN_FC2011317855;2011-07-04 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WN_FC2011318073;2011-07-06 11:41;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;579.0;mS/m
WN_FC2011317567;2011-07-07 09:44;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;104.0;mS/m
WN_FC2011318696;2011-07-11 08:26;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;247.0;mS/m
