monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid;x_location;y_location
WP557014;2019-06-03 00:00;VELD;Waterdiepte (m);0.2;m;126998;475236
WP557014;2019-06-03 00:00;VELD;Waterdiepte (m);0.2;m;126998;475236
WP556675;2019-06-28 00:00;VELD;Waterdiepte (m);0.6;m;123228;475060
WP556675;2019-06-28 00:00;VELD;Waterdiepte (m);0.6;m;123228;475060
WP558683;2019-07-02 12:00;VELD;Waterdiepte (m);0.8;m;124428;477967
WP558683;2019-07-02 12:00;VELD;Waterdiepte (m);0.8;m;124428;477967
WP584905;2020-06-03 00:00;VELD;Waterdiepte (m);0.6;m;117769;476704
WP584905;2020-06-03 00:00;VELD;Waterdiepte (m);0.6;m;117769;476704
WP584914;2020-06-16 00:00;VELD;Waterdiepte (m);0.4;m;117888;474337
WP584914;2020-06-16 00:00;VELD;Waterdiepte (m);0.4;m;117888;474337
WP585928;2020-06-22 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP585928;2020-06-22 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP584792;2020-07-21 00:00;VELD;Waterdiepte (m);0.5;m;120967;479420
WP584792;2020-07-21 00:00;VELD;Waterdiepte (m);0.5;m;120967;479420
WP617420;2021-06-29 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP617420;2021-06-29 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP617442;2021-06-30 00:00;VELD;Waterdiepte (m);1.9;m;126262;477609
WP617442;2021-06-30 00:00;VELD;Waterdiepte (m);1.9;m;126262;477609
WP618218;2021-07-15 00:00;VELD;Waterdiepte (m);0.2;m;129389;476283
WP618218;2021-07-15 00:00;VELD;Waterdiepte (m);0.2;m;129389;476283
WP617913;2021-07-22 00:00;VELD;Waterdiepte (m);0.5;m;113136;488342
WP617913;2021-07-22 00:00;VELD;Waterdiepte (m);0.5;m;113136;488342
WP617941;2021-07-27 00:00;VELD;Waterdiepte (m);0.46;m;113078;484874
WP617941;2021-07-27 00:00;VELD;Waterdiepte (m);0.46;m;113078;484874
WP617952;2021-08-30 12:00;VELD;Waterdiepte (m);0.55;m;115910;488687
WP617952;2021-08-30 12:00;VELD;Waterdiepte (m);0.55;m;115910;488687
WP656813;2022-06-02 00:00;VELD;Waterdiepte (m);0.6;m;117769;476704
WP656813;2022-06-02 00:00;VELD;Waterdiepte (m);0.6;m;117769;476704
WP656638;2022-06-07 12:00;VELD;Waterdiepte (m);0.1;m;126998;475236
WP656638;2022-06-07 12:00;VELD;Waterdiepte (m);0.1;m;126998;475236
WP656827;2022-06-09 00:00;VELD;Waterdiepte (m);0.3;m;117888;474337
WP656827;2022-06-09 00:00;VELD;Waterdiepte (m);0.3;m;117888;474337
WP655629;2022-06-27 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP655629;2022-06-27 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP657105;2022-08-23 00:00;VELD;Waterdiepte (m);0.6;m;123228;475060
WP657105;2022-08-23 00:00;VELD;Waterdiepte (m);0.6;m;123228;475060
WP709519;2023-06-27 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP709519;2023-06-27 00:00;VELD;Waterdiepte (m);1.3;m;124428;477967
WP708258;2023-08-21 00:00;VELD;Waterdiepte (m);4.0;m;117769;476704
WP708258;2023-08-21 00:00;VELD;Waterdiepte (m);4.0;m;117769;476704
WP709213;2023-08-21 00:00;VELD;Waterdiepte (m);0.2;m;117888;474337
WP709213;2023-08-21 00:00;VELD;Waterdiepte (m);0.2;m;117888;474337
3420230127;2023-09-14 00:00;VELD;Waterdiepte (m);0.4;m;121943;474551
3420230127;2023-09-14 00:00;VELD;Waterdiepte (m);0.4;m;121943;474551
200318;2003-08-25 00:00;VELD;Waterdiepte (m);0.4;m;117769;476704
200318;2003-08-25 00:00;VELD;Waterdiepte (m);0.4;m;117769;476704
2003123;2003-08-28 00:00;VELD;Waterdiepte (m);0.4;m;115654;474261
2003123;2003-08-28 00:00;VELD;Waterdiepte (m);0.4;m;115654;474261
2003186;2003-08-29 00:00;VELD;Waterdiepte (m);0.2;m;112087;471149
2003186;2003-08-29 00:00;VELD;Waterdiepte (m);0.2;m;112087;471149
20061068;2006-07-30 00:00;VELD;Waterdiepte (m);2.4;m;126109;470524
20061068;2006-07-30 00:00;VELD;Waterdiepte (m);2.4;m;126109;470524
2006204;2006-08-04 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
2006204;2006-08-04 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
2007722;2007-08-08 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
2007722;2007-08-08 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
2007271;2007-08-20 00:00;VELD;Waterdiepte (m);0.4;m;118084;465734
2007271;2007-08-20 00:00;VELD;Waterdiepte (m);0.4;m;118084;465734
2008769;2008-07-13 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
2008769;2008-07-13 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
2009166;2009-07-12 00:00;VELD;Waterdiepte (m);0.3;m;121458;466369
2009166;2009-07-12 00:00;VELD;Waterdiepte (m);0.3;m;121458;466369
2009178;2009-07-20 00:00;VELD;Waterdiepte (m);0.3;m;121197;467139
2009178;2009-07-20 00:00;VELD;Waterdiepte (m);0.3;m;121197;467139
2009183;2009-07-20 00:00;VELD;Waterdiepte (m);0.2;m;121619;466827
2009183;2009-07-20 00:00;VELD;Waterdiepte (m);0.2;m;121619;466827
20091255;2009-07-26 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
20091255;2009-07-26 00:00;VELD;Waterdiepte (m);1.6;m;123752;473686
3220100404;2010-07-27 00:00;VELD;Waterdiepte (m);1.5;m;123752;473686
3220100404;2010-07-27 00:00;VELD;Waterdiepte (m);1.5;m;123752;473686
3220100479;2010-08-03 00:00;VELD;Waterdiepte (m);0.2;m;124425;463399
3220100479;2010-08-03 00:00;VELD;Waterdiepte (m);0.2;m;124425;463399
3220100481;2010-08-03 00:00;VELD;Waterdiepte (m);0.4;m;125801;464944
3220100481;2010-08-03 00:00;VELD;Waterdiepte (m);0.4;m;125801;464944
3220100812;2010-08-19 00:00;VELD;Waterdiepte (m);0.35;m;120044;463834
3220100812;2010-08-19 00:00;VELD;Waterdiepte (m);0.35;m;120044;463834
3220101097;2010-09-01 00:00;VELD;Waterdiepte (m);0.3;m;124154;467217
3220101097;2010-09-01 00:00;VELD;Waterdiepte (m);0.3;m;124154;467217
3220110632;2011-07-19 00:00;VELD;Waterdiepte (m);0.3;m;118084;465734
3220110632;2011-07-19 00:00;VELD;Waterdiepte (m);0.3;m;118084;465734
